SGB	ann	HAN_mean	ZANG_mean	p	type	FC	group
SMGC_344		1.95e-08	3.34e-08	2.16136521407335	C	0.776373978724442	pass
SMGC_346		3.28e-08	6.63e-08	1.51752433523157	C	1.0153130554945	pass
SMGC_348		2.42e-08	3.26e-08	1.15967848741062	C	0.429864916956483	pass
SMGC_349		7.27e-06	9.21e-08	0.308082313832826	C	-6.30261039760298	pass
SMGC_35		5.07e-08	6.7e-08	2.54621153076349	C	0.402175348341794	pass
SMGC_350		5.64e-08	6.03e-08	0.0855232451430913	C	0.0964628395012914	pass
SMGC_353	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus pettenkoferi	1.51e-06	5.72e-06	2.57300851513724	C	1.92146659745331	ZANG
SMGC_354		2.93e-06	4.65e-07	0.0409315786996104	C	-2.65559804331422	pass
SMGC_355		2.04e-08	3.37e-08	1.35715626588753	C	0.724179439210363	pass
SMGC_356		1.41e-07	5.79e-08	0.093807159571882	C	-1.28405990929692	pass
SMGC_357		3.76e-08	2.74e-08	0.209281003896515	C	-0.45655676871711	pass
SMGC_36		2.89e-05	1.62e-05	1.14165805025384	C	-0.835075679616054	pass
SMGC_360	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__	4.54e-07	4.63e-06	6.32422165832592	C	3.35024799085668	ZANG
SMGC_361		5.02e-08	7.61e-08	0.771324377633828	C	0.600209089552773	pass
SMGC_363	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Anaerococcus;s__Anaerococcus urinomassiliensis	1.77e-07	6.85e-07	3.87829246171759	C	1.95235462776489	ZANG
SMGC_364	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Nesterenkonia;s__	2.85e-07	1.19e-06	4.44490555142168	C	2.0619277491432	ZANG
SMGC_366		4.08e-07	7.14e-07	0.840067488418219	C	0.807354922057604	pass
SMGC_369		1.59e-08	2.88e-08	2.10032917445858	C	0.857042046157957	pass
SMGC_370	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Acidocella;s__	1.87e-08	3.96e-08	2.3369766689726	C	1.08246216019197	ZANG
SMGC_371	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia sp000411415	6.13e-08	2.91e-07	4.02918838912748	C	2.24706017410486	ZANG
SMGC_372		2.6e-06	1.46e-06	1.74153522437953	C	-0.832543254148437	pass
SMGC_38		1.75e-06	1.38e-06	0.389947401121457	C	-0.34268665505416	pass
SMGC_380		1.32e-08	2.63e-08	2.49304656349048	C	0.994524869933849	pass
SMGC_381	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas nitroreducens_B	2.02e-08	4.45e-08	2.40138226084293	C	1.13945004310197	ZANG
SMGC_383		7.14e-07	3.86e-07	0.142338281165513	C	-0.887323226761019	pass
SMGC_385	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Fenollaria;s__	1.09e-07	5.35e-07	5.94692155651658	C	2.29521075651158	ZANG
SMGC_388		2.09e-08	4.14e-08	2.10032917445858	C	0.986127825418443	pass
SMGC_39	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Nesterenkonia;s__	3.1e-08	8.97e-08	4.13135556160517	C	1.53283976964502	ZANG
SMGC_390		3.81e-07	3.53e-07	0.0664904224830909	C	-0.110122814222142	pass
SMGC_392	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium phocaicum	2.26e-08	4.83e-08	2.29876006136173	C	1.09570041642059	ZANG
SMGC_393		4.97e-08	5.85e-08	0.436358784394232	C	0.235190772908481	pass
SMGC_395	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium sp001767255	7.08e-07	2.72e-06	4.06298389253519	C	1.9417853860547	ZANG
SMGC_397		3.21e-08	3.76e-08	0.587346499004627	C	0.228159364555334	pass
SMGC_399	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__	1.95e-08	6.36e-08	4.3045183235098	C	1.70555264153474	ZANG
SMGC_4	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis	5.26e-08	3.18e-07	4.33913452199613	C	2.59589206087942	ZANG
SMGC_40		2.12e-08	4.15e-08	2.02825081487906	C	0.969047071671088	pass
SMGC_401		1.72e-08	2.23e-08	0.935836198889787	C	0.374635145218207	pass
SMGC_402	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Gordonia;s__Gordonia otitidis	1.76e-08	3.87e-08	2.24830189622491	C	1.13675813750711	ZANG
SMGC_408		3.98e-07	4.03e-07	0.0933198813226842	C	0.0180114079843185	pass
SMGC_409		1.04e-07	6.95e-08	1.12377200096342	C	-0.581498645417585	pass
SMGC_411	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Rhodoferax;s__	2.26e-08	6.82e-08	2.0882279397527	C	1.59344896660898	ZANG
SMGC_412		4.8e-08	4.68e-08	0.648597187946997	C	-0.0365258760251139	pass
SMGC_413	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__	2.69e-08	6.9e-08	2.50628423720191	C	1.35899018910891	ZANG
SMGC_42		2.21e-08	3.64e-08	1.59049819141866	C	0.719892080807265	pass
SMGC_421		5.37e-08	5.82e-08	0.47856270285155	C	0.116097064922871	pass
SMGC_424	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella brunnea	3.7e-08	3e-07	2.68162817499056	C	3.01936532486693	ZANG
SMGC_426		2.26e-08	2.85e-08	0.993889664337961	C	0.334639146636916	pass
SMGC_429	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister sp900541485	4.18e-07	1.32e-06	2.0882279397527	C	1.65896308216493	ZANG
SMGC_430	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__DTU023;g__SFGY01;s__SFGY01 sp004556455	2.23e-08	2.67e-07	4.64397414280688	C	3.58172412665461	ZANG
SMGC_433		1.47e-08	3.56e-08	1.95744043429548	C	1.27606108613003	pass
SMGC_438	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Dermabacteraceae;g__Dermabacter;s__	2.18e-08	4.58e-08	2.64062712637934	C	1.07101946332002	ZANG
SMGC_440	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp000758925	2.34e-08	1.53e-07	3.66579161410593	C	2.70895121799661	ZANG
SMGC_442		5.92e-08	3.46e-08	0.705198482460681	C	-0.774825137992225	pass
SMGC_444	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__	2.59e-08	3.7e-07	4.28650945690606	C	3.83650126771712	ZANG
SMGC_445		1.36e-08	2.39e-08	2.00450665422781	C	0.813403966730409	pass
SMGC_449	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__Aeromicrobium;s__	1.88e-08	6.08e-08	3.41271119028665	C	1.69333866176595	ZANG
SMGC_45		3.08e-06	6.01e-06	0.282265360099604	C	0.964434640016284	pass
SMGC_450	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Nanoperiomorbaceae;g__Nanoperiomorbus;s__Nanoperiomorbus sp004136275	1.71e-07	9.88e-07	4.28650945690606	C	2.53051471669878	ZANG
SMGC_452		3.56e-08	6.81e-08	1.35705419408845	C	0.935777557045673	pass
SMGC_453		3.63e-07	4.19e-07	0.952257690007181	C	0.206980695703601	pass
SMGC_457		8.02e-08	4.48e-08	0.985497068586113	C	-0.840103504397316	pass
SMGC_458	d__Bacteria;p__Firmicutes;c__Bacilli;o__Exiguobacterales;f__Exiguobacteraceae;g__Exiguobacterium;s__Exiguobacterium sp902362975	1.61e-08	3.57e-08	2.02235315733002	C	1.14886338591448	ZANG
SMGC_46		3.34e-08	4.29e-08	1.16873915719005	C	0.361129545025493	pass
SMGC_460	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium gordonae_B	1.53e-08	4.11e-08	3.00671414519667	C	1.42560674098903	ZANG
SMGC_461	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__Pseudonocardia;s__	2.11e-08	8.75e-08	3.97845513866004	C	2.05204001801251	ZANG
SMGC_462		3.86e-07	3.62e-07	1.22381106985134	C	-0.0926111501848751	pass
SMGC_464		1.38e-06	1.38e-06	0.887361777548608	C	0	pass
SMGC_465	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylobacterium;s__Methylobacterium organophilum	1.94e-08	5.59e-08	2.41437021056262	C	1.52679163065606	ZANG
SMGC_466		4.45e-08	4.86e-08	0.587346499004627	C	0.127150977752021	pass
SMGC_468		1.33e-08	2.01e-08	1.56947591096117	C	0.595769255677739	pass
SMGC_470	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__	1.83e-08	4.21e-08	3.16893303690949	C	1.20197658478235	ZANG
SMGC_473		5.16e-07	4.2e-07	0.40136926860504	C	-0.296981737757131	pass
SMGC_474		4.3e-08	4.89e-08	0.676642895784961	C	0.185497805362773	pass
SMGC_481	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces sp000220835	4.84e-07	1.21e-06	2.47984463748652	C	1.32192809488736	ZANG
SMGC_482		4.15e-08	1.3e-07	1.99268733163312	C	1.64732838168153	pass
SMGC_483	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus mutans	8.68e-08	2.92e-06	2.64062712637934	C	5.07212951621026	ZANG
SMGC_484	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter sanguinis	7.74e-07	1.4e-05	6.07058107428571	C	4.17694945057528	ZANG
SMGC_486		1.24e-06	7.62e-07	0.323923166977725	C	-0.702477217780916	pass
SMGC_487		3.67e-08	8.45e-08	1.17783349691451	C	1.20317127832633	pass
SMGC_488	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__Rothia kristinae	6.21e-08	5.71e-07	6.19654288435159	C	3.20082557202972	ZANG
SMGC_49	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas_A;s__Porphyromonas_A somerae	4.21e-08	1.7e-07	4.39254497678533	C	2.01364260795867	ZANG
SMGC_495	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter faecalis	6.35e-07	2.4e-06	5.45967052520913	C	1.91820590883635	ZANG
SMGC_500	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Anaerococcus;s__	5.97e-08	6.68e-07	5.24488773360493	C	3.48404526609661	ZANG
SMGC_501		1.18e-06	1.13e-06	1.31830489070535	C	-0.0624640869466535	pass
SMGC_503		3.46e-07	5.23e-08	0.00327434825270259	C	-2.72588918627715	pass
SMGC_504		3.02e-07	3.91e-07	2.764598830124	C	0.372620057982273	pass
SMGC_505	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Gulosibacter;s__	1.62e-08	5.3e-08	2.58646051787763	C	1.70999854656594	ZANG
SMGC_506		6.82e-07	1.1e-06	0.242463035906931	C	0.68965987938785	pass
SMGC_507		2.28e-08	4.08e-08	2.21083079344578	C	0.839535327806754	pass
SMGC_508		1.06e-07	2.58e-07	0.318613537118922	C	1.28330680086005	pass
SMGC_509	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Citricoccus;s__	5.61e-08	2.33e-07	4.60730304674033	C	2.05425727893285	ZANG
SMGC_51	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium coyleae	4.86e-08	3.05e-07	2.73679844318591	C	2.64978102373183	ZANG
SMGC_510	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-217;s__CAG-217 sp000436335	4.59e-08	3.77e-07	2.1984112911257	C	3.03799846474222	ZANG
SMGC_511		1.67e-05	8.29e-08	0.0338589522730202	C	-7.65426028564039	pass
SMGC_512		7.77e-08	6.28e-08	1.2612015866734	C	-0.307150039516083	pass
SMGC_513		1.97e-08	3.67e-08	2.14908732818546	C	0.897584433386836	pass
SMGC_514		4.33e-08	1.28e-07	1.76366806927808	C	1.56370488016064	pass
SMGC_519		1.72e-08	3.39e-08	1.86499339185279	C	0.978876708434246	pass
SMGC_520		4.63e-08	5.47e-08	0.960517941857165	C	0.24052863953232	pass
SMGC_522		8.45e-08	2.77e-07	1.31830489070535	C	1.712862729767	pass
SMGC_523		8.92e-08	5.01e-07	1.79712883343095	C	2.48969498816227	pass
SMGC_524		1.91e-08	4.25e-08	1.79712883343095	C	1.15389020298932	pass
SMGC_525		1.5e-08	2.78e-08	2.49304656349048	C	0.890122382227627	pass
SMGC_526		5.87e-08	5.89e-07	1.347315735732	C	3.32683522560777	pass
SMGC_528		1.03e-07	1.23e-07	0.719668186762659	C	0.256013978156022	pass
SMGC_529	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Gulosibacter;s__	1.27e-08	2.82e-08	3.00671414519667	C	1.15086666562663	ZANG
SMGC_532		4.2e-08	2.41e-07	1.70859711338521	C	2.5205719134512	pass
SMGC_533		2.69e-08	3.47e-08	0.895358717614664	C	0.367329490021637	pass
SMGC_534		6.34e-07	1.86e-06	1.91093636318574	C	1.55274787585599	pass
SMGC_536	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__	2.11e-08	4.77e-08	3.19889827421055	C	1.17674626729833	ZANG
SMGC_54		7.96e-08	9.95e-08	0.418727945182218	C	0.321928094887362	pass
SMGC_540		2.55e-07	3.01e-07	0.614253536253063	C	0.239266239900844	pass
SMGC_541		1.18e-06	1.24e-06	0.903388474171952	C	0.0715532610250341	pass
SMGC_542	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri	2.89e-07	3.02e-06	4.84466396253494	C	3.38540715171176	ZANG
SMGC_543	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__Rothia koreensis	1.8e-08	4.25e-08	3.39720341879294	C	1.23946593469539	ZANG
SMGC_544		1.12e-06	1.17e-06	1.14165805025384	C	0.0630097975258002	pass
SMGC_548		3.62e-08	3.92e-08	0.367463359642852	C	0.114863957032003	pass
SMGC_549	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Lichenicola;s__	1.81e-08	4.2e-08	2.2860923313718	C	1.21439963058292	ZANG
SMGC_55		9.66e-07	1.06e-06	1.16873915719005	C	0.133969170614789	pass
SMGC_557		2.54e-08	3.71e-08	1.51752433523157	C	0.546590689848637	pass
SMGC_56	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium afermentans	7.22e-06	1.96e-05	2.92007277040702	C	1.4407829121154	ZANG
SMGC_563	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium sp001831515	2.01e-08	9.18e-08	5.60032627851896	C	2.19129865223488	ZANG
SMGC_567		5.2e-08	6.85e-08	2.21083079344578	C	0.397592364819435	pass
SMGC_569		5.12e-08	6.3e-08	0.968811239280663	C	0.299208018387279	pass
SMGC_57		5.18e-08	5.55e-08	0.168310417273339	C	0.0995356735509144	pass
SMGC_571		2.97e-07	6.98e-06	1.69768732245923	C	4.55469220029625	pass
SMGC_572		1.86e-08	3.78e-07	1.28010016784345	C	4.3450117080004	pass
SMGC_574		2.62e-06	5.2e-08	0.793946770653028	C	-5.65491137828372	pass
SMGC_575		3.51e-06	5.81e-08	0.726951138817213	C	-5.91678905667476	pass
SMGC_578		3.02e-08	5.74e-08	2.26086319673858	C	0.926502187350609	pass
SMGC_579		1.16e-06	5.48e-07	0.442296425900348	C	-1.08187700705441	pass
SMGC_58	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas rivipollensis	1.36e-07	5.09e-07	3.42825623974483	C	1.90405900482536	ZANG
SMGC_581		1.25e-06	4.03e-08	0.641665157751072	C	-4.95500444590884	pass
SMGC_582		1.53e-07	7.28e-08	0.719668186762659	C	-1.07152129738132	pass
SMGC_585		5.7e-08	6.26e-08	0.580698295852926	C	0.135200737880514	pass
SMGC_586		2.75e-08	2.53e-08	1.09719446045123	C	-0.120294233717712	pass
SMGC_589	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__	2.25e-08	5.31e-08	2.49304656349048	C	1.23878685958712	ZANG
SMGC_59		2.78e-08	6.09e-08	1.80835222819847	C	1.13135734518282	pass
SMGC_590		1.32e-07	5.37e-07	1.91093636318574	C	2.02438415862696	pass
SMGC_591		1.74e-08	3.01e-08	2.24830189622491	C	0.790676180910974	pass
SMGC_592		3.56e-08	9.26e-08	1.67597200053478	C	1.37913495229384	pass
SMGC_594		1.23e-07	3.87e-07	1.79712883343095	C	1.65367525080517	pass
SMGC_599	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Dermabacteraceae;g__Dermabacter;s__	1.31e-08	2.65e-08	2.75068054638431	C	1.01642554791311	ZANG
SMGC_60		7.74e-08	5.47e-08	0.748992799283712	C	-0.500792733351854	pass
SMGC_600		3.77e-08	4.36e-08	0.968811239280663	C	0.209763611508262	pass
SMGC_606	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Dolosigranulum;s__Dolosigranulum pigrum	6.51e-08	1.66e-06	4.01233373507373	C	4.67238188795601	ZANG
SMGC_607	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Amaricoccus;s__	1.78e-08	5.18e-08	3.15425905981968	C	1.54107485672016	ZANG
SMGC_608	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__Marmoricola;s__	3.68e-08	1.44e-07	3.32020610560961	C	1.96829114027266	ZANG
SMGC_609	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E weihenstephanensis	4.14e-08	1.28e-07	2.57300851513724	C	1.62844113738804	ZANG
SMGC_61	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium bacteremicum	2.23e-08	5.61e-08	2.64062712637934	C	1.33095706068849	ZANG
SMGC_610	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium glutamicum	2.29e-08	5.33e-08	3.10943815177066	C	1.21878793466223	ZANG
SMGC_615		6.56e-08	6.97e-08	0.350913542091977	C	0.0874628412503391	pass
SMGC_616		9.75e-08	2.58e-08	0.919546536699224	C	-1.91803115321372	pass
SMGC_617		1.28e-05	3.47e-05	1.60106120372459	C	1.43879185257826	pass
SMGC_618		8.42e-07	3.08e-06	1.89939803070092	C	1.87103821251587	pass
SMGC_62	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Rhodococcus_C;s__Rhodococcus_C kroppenstedtii	2.33e-08	9.13e-08	2.8630328743	C	1.97028490532994	ZANG
SMGC_621		3.45e-08	3.45e-08	0.614253536253063	C	0	pass
SMGC_63		1.33e-06	1.51e-06	0.771324377633828	C	0.183122303823889	pass
SMGC_68		2.38e-08	4.61e-08	1.99268733163312	C	0.953805177121394	pass
SMGC_69	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Dermatophilaceae;g__Arsenicicoccus;s__Arsenicicoccus bolidensis	9.44e-08	7.55e-07	4.53461714855158	C	2.99961787973796	ZANG
SMGC_7	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium sp017942225	4.61e-08	1.79e-07	3.94491996620005	C	1.95712093172228	ZANG
SMGC_70		3.55e-10	1.95e-08	1.7842821140522	C	5.77951128913229	pass
SMGC_71		3.26e-08	4.78e-08	0.89141714823579	C	0.552138653749671	pass
SMGC_72		2.55e-08	3.62e-08	1.32370448709627	C	0.505492450224348	pass
SMGC_73	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Brevibacteriaceae;g__Brevibacterium;s__Brevibacterium ravenspurgense	3.68e-10	2.13e-08	3.56462552475436	C	5.85500385394355	ZANG
SMGC_74	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Dermabacteraceae;g__Brachybacterium;s__Brachybacterium halotolerans	2.45e-08	7.41e-08	3.53808598587881	C	1.59669179330326	ZANG
SMGC_76		6.22e-07	1.59e-06	1.40625873851196	C	1.35404028004112	pass
SMGC_77	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium aurimucosum_C	7.63e-09	3.11e-08	5.11069829749369	C	2.02715961818343	ZANG
SMGC_78	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium singulare	6.64e-08	1.08e-06	3.08218738953393	C	4.02370426059127	ZANG
SMGC_79	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium gottingense	1.11e-07	1.54e-06	4.3045183235098	C	3.79429876923216	ZANG
SMGC_8	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Salinicoccaceae;g__Jeotgalicoccus;s__Jeotgalicoccus marinus	3.53e-07	1.6e-06	3.97845513866004	C	2.18033181650354	ZANG
SMGC_80	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Cellulomonadaceae;g__Cellulomonas;s__	2.69e-08	1.06e-07	3.82870659438854	C	1.97838618689394	ZANG
SMGC_81		1.74e-09	2.76e-08	1.98477382326077	C	3.9875090558168	pass
SMGC_82		1.73e-09	1.42e-08	1.53583241777487	C	3.03704698675532	pass
SMGC_83	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__	2.41e-08	2.02e-07	3.05878084550607	C	3.0672502414092	ZANG
SMGC_84		8.37e-08	8.16e-08	1.52229055893021	C	-0.0366584705788482	pass
SMGC_85	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium minutissimum	1.37e-07	4.45e-07	3.58570367663793	C	1.69962944289323	ZANG
SMGC_87	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium pseudodiphtheriticum	7.68e-08	3.43e-07	2.41437021056262	C	2.15903036033902	ZANG
SMGC_88		7.34e-08	4.76e-08	0.748400176774178	C	-0.624818489535269	pass
SMGC_89		1.31e-07	1.52e-07	0.574081437609639	C	0.214504511906135	pass
SMGC_9		1.77e-08	3.45e-08	2.66792528775231	C	0.962847001582534	pass
SMGC_90		4.34e-06	4.27e-06	0.247337807568972	C	-0.0234589728239889	pass
SMGC_91	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__	1.24e-08	5.71e-08	3.48993512369563	C	2.20315062497597	ZANG
SMGC_92		2.24e-06	5.06e-06	0.968811239280663	C	1.17563865263671	pass
SMGC_93	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium freneyi	1.92e-08	5.39e-08	4.80966830182971	C	1.48917896203135	ZANG
SMGC_94		9.75e-08	2.37e-07	1.63295787221721	C	1.28141293514865	pass
SMGC_95	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Dermabacteraceae;g__Helcobacillus;s__Helcobacillus massiliensis	1.9e-08	5.37e-08	3.74679288438496	C	1.49892266965446	ZANG
SMGC_98		1.8e-08	3.06e-08	2.00958668208248	C	0.765534746362977	pass
SMGC_99		3.74e-08	8.44e-08	1.12839960670328	C	1.17420472881955	pass
SRR1950710_bin.3		2.39e-08	2.9e-08	0.786373605941095	C	0.279042282034186	pass
T2107171953_concoct_bins_bin.160		7.18e-07	3.73e-08	0.454263019838428	C	-4.26673630845518	pass
T2107171953_concoct_bins_bin.79		4.03e-07	3.94e-07	0.1907123540514	C	-0.0325842090715911	pass
T2107171953_concoct_bins_bin.8		3.49e-07	2.51e-07	2.31146343255084	C	-0.47553967225888	pass
T2107171953_metabat2_bins_bin.14		1.33e-07	2.39e-08	1.16873915719005	C	-2.4763437224078	pass
T2107171953_metabat2_bins_bin.44		9.97e-07	7.74e-07	1.55901657497113	C	-0.365259938253785	pass
T2107171953_metabat2_bins_bin.54		2.58e-07	3.61e-08	0.56094159999028	C	-2.83730032342345	pass
T2107171953_metabat2_bins_bin.55		6.72e-07	3.21e-07	0.0702448377821517	C	-1.06588793565646	pass
T2107171953_metabat2_bins_bin.74		7.78e-07	6.03e-08	0.460292062174239	C	-3.68954024797347	pass
T2107171953_metabat2_bins_bin.86		4.14e-07	3e-07	0.824563852660925	C	-0.464668267003444	pass
T2107171957_metabat2_bins_bin.22		3.82e-06	1.83e-05	1.86499339185279	C	2.26019910513566	pass
T2107171960_concoct_bins_bin.27		2.71e-07	2.32e-07	0.509628079345187	C	-0.224168046226299	pass
