SGB	ann	Female_mean	Male_mean	p	type	FC	group
T2108174102_metabat2_bins_bin.70		7.07e-08	1.97e-08	0.670898180504363	B	1.84351458535302	pass
T2108174103_concoct_bins_bin.127		1.47e-08	1.65e-08	0.999122933869676	B	-0.166649869409451	pass
T2108174103_concoct_bins_bin.173		3e-07	8.18e-08	0.976200254414725	B	1.87478975244149	pass
T2108174103_metabat2_bins_bin.14		7.63e-08	3.1e-08	1.39540768433961	B	1.29941484156029	pass
T2108174103_metabat2_bins_bin.20		2.25e-08	1.32e-08	1.17280662597721	B	0.769387071858583	pass
T2108174104_concoct_bins_bin.37		8.44e-08	8.72e-08	0.0448049198946575	B	-0.0470851360697413	pass
T2108174105_maxbin2_bins_bin.4		7.87e-06	7.18e-06	1.74477133672473	B	0.132379791684435	pass
T2108174105_maxbin2_bins_bin.6		6.42e-06	5.49e-06	1.76475429001575	B	0.225767148117104	pass
T2108174107_concoct_bins_bin.112		4.31e-08	3.47e-08	0.246885987241201	B	0.312752206510837	pass
T2108174107_concoct_bins_bin.163		1.74e-07	1.04e-07	0.6332131182921	B	0.742503777707636	pass
T2108174107_maxbin2_bins_bin.23		1.46e-07	6.16e-08	1.04503500601437	B	1.24496611307248	pass
T2108174107_metabat2_bins_bin.34		1.3e-07	5.83e-08	1.53242286582225	B	1.15694383471532	pass
T2108174107_metabat2_bins_bin.64		6.36e-08	4.08e-08	0.0748007056073035	B	0.64045761331286	pass
T2108174110_concoct_bins_bin.88		1.76e-08	1.72e-08	1.10007611059921	B	0.0331668639351994	pass
T2108174111_concoct_bins_bin.65		3.07e-08	2.05e-08	1.52309454190719	B	0.582614745864733	pass
T2108174111_concoct_bins_bin.81		1.96e-07	8.56e-08	0.110147995629888	B	1.19517095260142	pass
T2108174111_concoct_bins_bin.92		1.13e-08	4.03e-08	0.113804968136181	B	-1.83445706611278	pass
T2108174111_metabat2_bins_bin.10		3.25e-08	2.52e-08	0.873506508989447	B	0.3670159844159	pass
T2108174111_metabat2_bins_bin.11		1.21e-08	1.19e-08	0.269214913537157	B	0.0240454739666509	pass
T2108174111_metabat2_bins_bin.14		1.6e-08	1.91e-08	1.06846092281846	B	-0.255500733148386	pass
T2108174111_metabat2_bins_bin.28		4.23e-08	3.27e-08	0.924206608097803	B	0.371367027621867	pass
T2108174111_metabat2_bins_bin.34		7.04e-08	1.44e-07	1.66597279066068	B	-1.03242147769238	pass
T2108174111_metabat2_bins_bin.36		1.52e-08	1.26e-08	0.159357729840234	B	0.270647589943669	pass
T2108174111_metabat2_bins_bin.9		3.52e-08	2.9e-08	1.1080480029392	B	0.279522528622362	pass
T2108174113_concoct_bins_bin.53		1.61e-06	2.22e-06	0.486051655152666	B	-0.463498988235489	pass
T2108174114_concoct_bins_bin.13		4.66e-08	5.92e-08	0.159357729840234	B	-0.34526722097467	pass
T2108174114_concoct_bins_bin.97		2.41e-08	5.96e-08	0.6332131182921	B	-1.3062791842322	pass
T2108174114_metabat2_bins_bin.52		8.93e-08	8.78e-08	0.789625515182307	B	0.0244392355858644	pass
T2108174115_concoct_bins_bin.59		2.03e-07	6.14e-07	0.677284455878083	B	-1.596758928185	pass
T2108174117_concoct_bins_bin.32	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners	6.62e-07	2.76e-07	4.11463877996849	B	1.26216295002905	Female
T2108174117_concoct_bins_bin.43		2.83e-08	1.03e-07	0.953767200671562	B	-1.8637703792387	pass
T2108174117_concoct_bins_bin.6		4.79e-08	5.27e-08	0.229427621207749	B	-0.137777305901035	pass
T2108174117_concoct_bins_bin.7		5.46e-08	5.17e-08	0.203945038217798	B	0.0787366706049179	pass
T2108174117_metabat2_bins_bin.22		2.51e-08	1.21e-07	1.78485079671335	B	-2.26924777821118	pass
T2108174119_concoct_bins_bin.46		2e-08	2.96e-08	0.400119914529539	B	-0.565597175854225	pass
T2108174120_metabat2_bins_bin.24	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Pseudoclavibacter;s__Pseudoclavibacter sp910822395	4.29e-07	9.38e-08	2.14395310662642	B	2.19331781987153	Female
T2108174120_metabat2_bins_bin.31		2.98e-07	3.82e-08	1.0218532095535	B	2.96366778731378	pass
T2108174122_concoct_bins_bin.3		3.87e-07	3.84e-08	0.106516227106109	B	3.33315535031062	pass
T2108174122_concoct_bins_bin.61		3.68e-07	1.01e-07	0.431593144892025	B	1.86535047330522	pass
T2108174122_metabat2_bins_bin.28		1.25e-06	8.53e-08	0.620853561081192	B	3.87323854311852	pass
T2108174122_metabat2_bins_bin.52		3.81e-07	4.73e-08	0.614712354472341	B	3.00987890904129	pass
T2108174122_metabat2_bins_bin.66		1.1e-06	3.85e-07	0.00742101417200612	B	1.51457317282976	pass
T2108174123_concoct_bins_bin.101		1.17e-08	1.12e-08	0.0993177359853774	B	0.0630097975258005	pass
T2108174123_concoct_bins_bin.64		3.63e-07	1.27e-07	0.880669260776419	B	1.51514105122358	pass
T2108174123_concoct_bins_bin.75		1.92e-08	8.92e-09	0.405306561281772	B	1.10599069568821	pass
T2108174123_concoct_bins_bin.8		3.8e-08	2.3e-08	1.1240736387669	B	0.724365557386573	pass
T2108174123_concoct_bins_bin.96		1.79e-08	1.36e-08	1.72490179004338	B	0.396352936013917	pass
T2108174123_metabat2_bins_bin.7		9.88e-09	1.17e-08	1.45864293952968	B	-0.243925582886089	pass
T2108174124_concoct_bins_bin.47		1.6e-08	1.28e-07	1.52309454190719	B	-3	pass
T2108174124_concoct_bins_bin.89		3.49e-07	5.99e-07	1.1810246581951	B	-0.779328966579133	pass
T2108174125_concoct_bins_bin.86		1.86e-08	2.22e-07	0.880669260776419	B	-3.57718515012944	pass
T2108174126_concoct_bins_bin.11		1.69e-08	6.44e-08	0.998915003547952	B	-1.93003744183243	pass
T2108174126_concoct_bins_bin.119		3.45e-08	3e-08	0.817161902937165	B	0.201633861169651	pass
T2108174126_concoct_bins_bin.130		1.44e-08	1.14e-08	0.968812314452116	B	0.337034987277571	pass
T2108174126_concoct_bins_bin.17		3.16e-08	2.93e-08	0.690109402110491	B	0.109023893754855	pass
T2108174126_concoct_bins_bin.36		6.16e-08	1.77e-07	0.273752638480032	B	-1.52274710427546	pass
T2108174126_metabat2_bins_bin.27		4.84e-08	5.82e-08	0.895074800062575	B	-0.266012105633689	pass
T2108174126_metabat2_bins_bin.35		3.06e-08	1.8e-07	0.0448055622056905	B	-2.55639334852439	pass
T2108174126_metabat2_bins_bin.44		5.62e-08	3.34e-08	1.02955338233859	B	0.750722027746874	pass
T2108174126_metabat2_bins_bin.80		1.07e-08	1.19e-08	0.0415772988077563	B	-0.153350776906797	pass
T2108174126_metabat2_bins_bin.83		4.43e-08	4.99e-08	0.645675720176391	B	-0.171733116782242	pass
T2108174126_metabat2_bins_bin.87		3.79e-08	2.94e-08	1.16461601546135	B	0.366381693334728	pass
T2108174127_concoct_bins_bin.103		2.05e-08	1.55e-08	1.14020852388199	B	0.403355694231209	pass
T2108174127_concoct_bins_bin.106		1.53e-07	9.46e-08	0.0922423790738806	B	0.693619564240619	pass
T2108174127_concoct_bins_bin.140		2.19e-08	1.72e-08	1.01805439271812	B	0.348522304899076	pass
T2108174127_concoct_bins_bin.181		1.4e-08	2.07e-08	0.13240110166791	B	-0.564203940554359	pass
T2108174127_concoct_bins_bin.4		1.02e-08	1.6e-08	0.953767200671562	B	-0.649502752915867	pass
T2108174127_concoct_bins_bin.61		2.16e-08	1.46e-08	1.99749678870365	B	0.565062943283451	pass
T2108174127_concoct_bins_bin.7		3.46e-08	2.57e-08	1.1810246581951	B	0.429003678442847	pass
T2108174127_concoct_bins_bin.89		1.85e-08	4.91e-08	0.225122970241226	B	-1.40819775379838	pass
T2108174127_maxbin2_bins_bin.149		1.86e-08	1.45e-08	1.09225031159345	B	0.359249721093097	pass
T2108174127_maxbin2_bins_bin.75		4.27e-08	3.22e-08	1.26471697277975	B	0.407175381505874	pass
T2108174127_metabat2_bins_bin.113		1.8e-08	5.49e-08	1.10012104131296	B	-1.60880924267552	pass
T2108174127_metabat2_bins_bin.118		6.63e-09	1.01e-08	1.81589637136342	B	-0.607274517526569	pass
T2108174127_metabat2_bins_bin.17		8.18e-09	1.46e-08	2.54837426781703	B	-0.835795620825631	pass
T2108174127_metabat2_bins_bin.27		1.23e-08	1.56e-08	0.76928003062163	B	-0.342887713523009	pass
T2108174127_metabat2_bins_bin.45		1.05e-08	1.17e-08	0.782807407164522	B	-0.156119201917282	pass
T2108174127_metabat2_bins_bin.72		1.34e-08	1.37e-08	1.25622377467267	B	-0.0319428925027544	pass
T2108174127_metabat2_bins_bin.81		5.99e-09	9.6e-09	3.28347081037378	B	-0.680478402819733	pass
T2108174127_metabat2_bins_bin.99		2.32e-08	2.52e-08	1.17280662597721	B	-0.119298928372344	pass
T2108174128_concoct_bins_bin.123		2.78e-08	1.17e-08	1.07632389716872	B	1.2485763531401	pass
T2108174128_concoct_bins_bin.93		4.09e-07	4.24e-08	0.0480545880376101	B	3.26996467326591	pass
T2108174128_metabat2_bins_bin.26		2.66e-08	1.36e-08	0.139989172132513	B	0.96781959425085	pass
T2108174131_concoct_bins_bin.116		2.92e-08	2.43e-08	0.620853561081192	B	0.265012055274236	pass
T2108174131_concoct_bins_bin.120		1.06e-08	1.4e-08	2.45280490456292	B	-0.401362562381767	pass
T2108174131_concoct_bins_bin.38		2.63e-06	1.28e-06	0.208134724638885	B	1.0389189892923	pass
T2108174131_concoct_bins_bin.6		1.43e-08	1.75e-08	2.21076650967565	B	-0.291339775053939	pass
T2108174131_maxbin2_bins_bin.53		1.01e-08	1.4e-08	2.45280490456292	B	-0.471071534193172	pass
T2108174131_metabat2_bins_bin.53		7.73e-09	1.2e-08	1.835669751914	B	-0.634494086571033	pass
T2108174131_metabat2_bins_bin.8		7.23e-09	1.61e-08	0.803340869462821	B	-1.15499313605086	pass
T2108174133_concoct_bins_bin.118		1.34e-07	8.89e-08	0.282898723263823	B	0.591977676515365	pass
T2108174133_concoct_bins_bin.139		2.98e-08	9.37e-08	0.415738785247826	B	-1.65273671719703	pass
T2108174133_concoct_bins_bin.17		7.11e-08	1.27e-07	0.998915003547952	B	-0.836907032040113	pass
T2108174133_concoct_bins_bin.57		8.85e-08	9.77e-08	0.139989172132513	B	-0.142681106998025	pass
T2108174133_concoct_bins_bin.70		2.04e-08	3.85e-08	0.0922056378767306	B	-0.916289293610768	pass
T2108174133_concoct_bins_bin.83		2.49e-08	1.82e-08	1.4768734561946	B	0.452207291869385	pass
T2108174133_maxbin2_bins_bin.52		2.52e-08	3.36e-08	0.497242656354376	B	-0.415037499278844	pass
T2108174133_maxbin2_bins_bin.64		5.29e-08	8.54e-08	0.415738785247826	B	-0.690968347506465	pass
T2108174133_metabat2_bins_bin.1		2.24e-07	7.62e-08	1.8766926783283	B	1.55563582945164	pass
T2108174133_metabat2_bins_bin.18		1.03e-07	1.39e-07	0.916883507699645	B	-0.432440545540289	pass
T2108174133_metabat2_bins_bin.31		1.23e-07	1.16e-07	0.33005203866921	B	0.0845335102116677	pass
T2108174133_metabat2_bins_bin.33		1.06e-08	2.75e-08	1.0218532095535	B	-1.37536735384882	pass
T2108174133_metabat2_bins_bin.74		1.88e-08	3.8e-08	0.614712354472341	B	-1.01526675665331	pass
T2108174134_metabat2_bins_bin.3		2.02e-06	8.49e-07	1.73482238091531	B	1.25051883408612	pass
T2108174135_concoct_bins_bin.1		1.08e-08	1.14e-08	1.41333877029802	B	-0.078002512001273	pass
T2108174135_concoct_bins_bin.108		8.6e-09	9.48e-09	1.20584346116157	B	-0.140550399308799	pass
T2108174135_concoct_bins_bin.113		1.61e-08	1.19e-08	0.320430625478783	B	0.436099114806673	pass
T2108174135_concoct_bins_bin.130		9.33e-09	9.09e-09	2.97537848259237	B	0.0375967866576514	pass
T2108174135_concoct_bins_bin.134		5.97e-08	1.47e-08	0.238106326420677	B	2.02191477642844	pass
T2108174135_concoct_bins_bin.17		1.52e-08	1.4e-08	0.909587191526757	B	0.118644496498619	pass
T2108174135_concoct_bins_bin.2		1.09e-08	1.15e-08	1.31625651387989	B	-0.0773057261674489	pass
T2108174135_concoct_bins_bin.23		2.06e-08	9.87e-09	1.92871342092547	B	1.06152234761418	pass
T2108174135_concoct_bins_bin.37		2.15e-08	1.14e-08	1.22252675625923	B	0.915302835424719	pass
T2108174135_concoct_bins_bin.56		8.41e-09	1.12e-08	2.78282596306326	B	-0.413321026689822	pass
T2108174135_concoct_bins_bin.59		1.3e-08	1.48e-08	2.07817597637187	B	-0.187085552600495	pass
T2108174135_concoct_bins_bin.66		2.13e-08	1.68e-08	0.537203101670213	B	0.342392197447078	pass
T2108174135_concoct_bins_bin.69		1.85e-08	1.44e-08	1.09213147324261	B	0.361456459074	pass
T2108174135_concoct_bins_bin.73		1.7e-08	1.83e-08	0.831088799135119	B	-0.106308902146341	pass
T2108174135_concoct_bins_bin.78		8.4e-09	9.84e-09	2.0456753201677	B	-0.228268987673117	pass
T2108174135_concoct_bins_bin.89		1.16e-08	1.16e-08	0.769250214229454	B	0	pass
T2108174135_concoct_bins_bin.90		1.01e-08	1.27e-08	2.23326831635137	B	-0.330473204020371	pass
T2108174135_concoct_bins_bin.92		1.27e-08	1.1e-08	1.26471697277975	B	0.207324973247506	pass
T2108174135_concoct_bins_bin.94		1.06e-08	1.19e-08	1.49527783595885	B	-0.166897308744744	pass
T2108174135_concoct_bins_bin.95		1.19e-08	1.14e-08	0.803340869462821	B	0.061927749143202	pass
T2108174135_maxbin2_bins_bin.29		4.61e-07	2.59e-07	0.961224505226265	B	0.831814652742784	pass
T2108174135_metabat2_bins_bin.110		8.42e-09	9.92e-09	2.54837426781703	B	-0.236519887320479	pass
T2108174135_metabat2_bins_bin.113		1.09e-08	1.03e-08	0.117476824695999	B	0.0816837975937079	pass
T2108174135_metabat2_bins_bin.115		2.96e-08	2.24e-08	1.02955338233859	B	0.402098443571346	pass
T2108174135_metabat2_bins_bin.120		1.23e-07	6.43e-07	0.6332131182921	B	-2.38616042198871	pass
T2108174135_metabat2_bins_bin.129		6.1e-09	7.6e-09	2.00274278717347	B	-0.317190175880699	pass
T2108174135_metabat2_bins_bin.13		9.33e-09	1.11e-08	3.35251140353301	B	-0.25061069038571	pass
T2108174135_metabat2_bins_bin.139		1.1e-08	7.29e-09	1.44979458563952	B	0.593512804085085	pass
T2108174135_metabat2_bins_bin.16		7.69e-09	8.6e-09	1.3424001180728	B	-0.161353061627634	pass
T2108174135_metabat2_bins_bin.23		8.73e-09	1.01e-08	1.3954371428146	B	-0.210301734009717	pass
T2108174135_metabat2_bins_bin.4		3.14e-08	2.34e-08	0.895074800062575	B	0.424256029308223	pass
T2108174135_metabat2_bins_bin.57		3.89e-08	2.86e-08	1.1080480029392	B	0.443755008207802	pass
T2108174135_metabat2_bins_bin.61		1.62e-08	1.59e-08	0.543012708257965	B	0.0269670476002694	pass
T2108174135_metabat2_bins_bin.76		1.39e-08	1.31e-08	0.251298524093442	B	0.0855180711860573	pass
T2108174135_metabat2_bins_bin.85		3.72e-08	6.75e-08	0.151543524314617	B	-0.859584880830162	pass
T2108174137_concoct_bins_bin.36		9.18e-09	1.67e-08	2.88469976193632	B	-0.863282043947607	pass
T2108174137_concoct_bins_bin.52		1.01e-08	1.58e-08	1.36879352408923	B	-0.645569265425308	pass
T2108174137_metabat2_bins_bin.9		9.54e-08	3.36e-07	0.246877851023791	B	-1.81640006166061	pass
T2108174140_concoct_bins_bin.45		8.9e-08	9.3e-08	0.560614371267445	B	-0.0634253801416336	pass
T2108174140_concoct_bins_bin.47		3.45e-07	2.99e-07	0.229427621207749	B	0.206450877467426	pass
T2108174140_concoct_bins_bin.71		2.35e-07	1.37e-07	0.480493710569715	B	0.778484863604473	pass
T2108174140_metabat2_bins_bin.28		1.06e-07	2.07e-08	0.102906157609964	B	2.35636159195124	pass
T2108174141_metabat2_bins_bin.21	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Anaerococcus;s__	1.99e-06	6.71e-06	2.48842529820511	B	-1.75354433565653	Male
T2108174142_concoct_bins_bin.114		5.38e-08	4.95e-08	0.953767200671562	B	0.120177647589652	pass
T2108174142_concoct_bins_bin.59		1.54e-08	1.66e-08	0.924206608097803	B	-0.108252890652023	pass
T2108174142_metabat2_bins_bin.14		2.65e-07	9.58e-08	0.0226406768549249	B	1.46789479860174	pass
T2108174142_metabat2_bins_bin.42		3.17e-08	3.31e-08	0.880669260776419	B	-0.0623483766678104	pass
T2108174143_concoct_bins_bin.141		1.16e-07	1.22e-07	0.128634036405949	B	-0.0727563424353142	pass
T2108174143_concoct_bins_bin.88		3.89e-08	2.28e-08	1.37764691105186	B	0.77073633082145	pass
T2108174143_metabat2_bins_bin.66		2.24e-07	2.36e-08	0.167261412003092	B	3.24663996758313	pass
T2108174144_concoct_bins_bin.119		5.98e-08	8.54e-08	0.229572616417837	B	-0.514090585422385	pass
T2108174144_concoct_bins_bin.130		2.72e-08	2.98e-08	0.255765105105679	B	-0.131705679211822	pass
T2108174144_concoct_bins_bin.141		3.76e-08	4.33e-08	0.064613048899458	B	-0.203634363049087	pass
T2108174144_concoct_bins_bin.35		8.39e-08	7.98e-08	0.167261412003092	B	0.0722820642174774	pass
T2108174144_concoct_bins_bin.43		2.4e-08	3.76e-08	0.50853401516384	B	-0.647698256069119	pass
T2108174144_metabat2_bins_bin.2		2.76e-07	5.23e-07	0.735845392911403	B	-0.922142679468772	pass
T2108174144_metabat2_bins_bin.52		1.44e-07	2.59e-07	0.895074800062575	B	-0.846883286244241	pass
T2108174145_concoct_bins_bin.102		4.78e-08	8.04e-08	0.195634211292371	B	-0.75018488319818	pass
T2108174145_concoct_bins_bin.106		8.07e-08	6.38e-08	1.14020852388199	B	0.339012249512911	pass
T2108174145_concoct_bins_bin.78		3.21e-08	3.91e-08	0.0351828433132159	B	-0.284595310185049	pass
T2108174145_maxbin2_bins_bin.34		1.16e-06	1.59e-06	0.0448055622056905	B	-0.454901960156783	pass
T2108174145_metabat2_bins_bin.44		5.39e-08	1.62e-07	0.301474537626182	B	-1.58763663501948	pass
T2108174145_metabat2_bins_bin.49		1.33e-07	6.85e-08	1.20584346116157	B	0.957250352540663	pass
T2108174145_metabat2_bins_bin.64	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium glucuronolyticum	5.07e-08	9.05e-07	2.23326831635137	B	-4.15786013985459	Male
T2108174145_metabat2_bins_bin.65	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Brooklawnia;s__	1.18e-08	3.95e-08	4.23882418684427	B	-1.74306579370262	Male
T2108174145_metabat2_bins_bin.81		2.61e-08	1.59e-07	0.620853561081192	B	-2.60690505360183	pass
T2108174146_concoct_bins_bin.57		1.65e-08	6.61e-07	1.49527783595885	B	-5.32411234214924	pass
T2108174147_concoct_bins_bin.100		1.42e-06	5.93e-07	1.31625651387989	B	1.25978691984604	pass
T2108174147_concoct_bins_bin.20		2.59e-08	7.22e-08	0.0886818603976419	B	-1.47904673920062	pass
T2108174147_maxbin2_bins_bin.53		2.58e-08	5.44e-08	0.519925980982289	B	-1.07623558582709	pass
T2108174147_metabat2_bins_bin.104		6.16e-08	9.01e-08	1.04503500601437	B	-0.548596755118637	pass
T2108174147_metabat2_bins_bin.35		4.49e-08	8.74e-08	0.325229353440005	B	-0.960917834759452	pass
T2109198871_concoct_bins_bin.11		1.79e-05	2.06e-06	0.260209897625309	B	3.1192433449684	pass
T2109198871_concoct_bins_bin.19		7.81e-08	3.59e-08	0.519925980982289	B	1.12133870431893	pass
T2109198873_concoct_bins_bin.6		1.15e-08	1.73e-08	2.54837426781703	B	-0.589138176692349	pass
T2109198874_concoct_bins_bin.21		2.38e-07	8.22e-08	0.325229353440005	B	1.53375127451362	pass
T2109198876_concoct_bins_bin.11		7.99e-09	1.42e-08	2.50035689879658	B	-0.829623521464068	pass
T2109198876_concoct_bins_bin.21		3.28e-08	2.07e-07	1.35117015119726	B	-2.6578630477686	pass
T2109198877_concoct_bins_bin.20	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium tuberculostearicum_D	2.22e-07	6.84e-07	2.35909421525671	B	-1.62343664853579	Male
T2109198881_concoct_bins_bin.4	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium kefirresidentii	5.27e-06	3.13e-05	2.07817597637187	B	-2.57028779018277	Male
T2109198882_concoct_bins_bin.9		1.76e-08	2.16e-08	1.36879352408923	B	-0.295455883526172	pass
T2109198884_concoct_bins_bin.28		8.35e-07	8.77e-07	0.301484734989782	B	-0.0708006450833185	pass
T2109198890_concoct_bins_bin.24	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium accolens	9.59e-08	3.36e-07	2.54837426781703	B	-1.80885851264799	Male
T2109198891_concoct_bins_bin.15		2.92e-07	1.06e-07	0.325229353440005	B	1.46190410431682	pass
T2109198891_metabat2_bins_bin.11		9.69e-09	1.15e-08	1.86637411371002	B	-0.247065290416657	pass
T2109198897_maxbin2_bins_bin.3		5.36e-08	4.21e-08	1.00653404008655	B	0.348412767391376	pass
T2109198907_concoct_bins_bin.10		3.67e-08	4.5e-08	0.608596827471298	B	-0.294144938373824	pass
T2109198914_concoct_bins_bin.4		1.88e-08	1.8e-08	0.35452614012038	B	0.0627357553479627	pass
T2109198923_concoct_bins_bin.2		4.15e-08	3.07e-08	1.44947670824338	B	0.434872680864108	pass
T2109198929_concoct_bins_bin.17		4.33e-08	3.01e-08	1.57001697558502	B	0.524603537967023	pass
T2109198929_concoct_bins_bin.28		4.71e-08	3.28e-08	1.96026862463603	B	0.522031244994699	pass
T2109198930_concoct_bins_bin.12		9.23e-09	1.02e-08	1.1810246581951	B	-0.144166599213084	pass
T2109198931_concoct_bins_bin.36		1.21e-07	8.84e-08	2.42920321214354	B	0.452888772770526	pass
T2109198932_concoct_bins_bin.6		8.17e-09	1.08e-08	1.0925178141508	B	-0.402623328905148	pass
T2109198933_concoct_bins_bin.2		7.28e-06	1.62e-05	1.18519288465918	B	-1.15398345757329	pass
T2109198933_concoct_bins_bin.22		8.85e-09	9.78e-09	0.645675720176391	B	-0.144157009981874	pass
T2109198934_concoct_bins_bin.13		1.11e-08	1.13e-08	0.101112285055613	B	-0.0257630960650818	pass
T2109198936_concoct_bins_bin.20		1.86e-08	2.71e-08	0.488857716312212	B	-0.54299023024584	pass
T2109198937_concoct_bins_bin.18		1.71e-06	1.56e-06	0.231596186494541	B	0.132450296023649	pass
T2109198938_concoct_bins_bin.30		2.69e-08	1.9e-08	0.00592695686015909	B	0.501606754225676	pass
T2109198940_concoct_bins_bin.35		8.73e-08	1.11e-07	0.413132544253168	B	-0.346506117608028	pass
T2109198943_concoct_bins_bin.21		3.28e-08	2.41e-08	1.3999612318045	B	0.444662668388122	pass
T2109198944_concoct_bins_bin.12		1.88e-08	3.81e-08	1.76984486322339	B	-1.01905833581568	pass
T2109198948_concoct_bins_bin.17		5.54e-08	4.28e-08	1.19345246988761	B	0.372275179648041	pass
T2109198955_concoct_bins_bin.34		2.91e-07	1.8e-07	0.119326309645859	B	0.693022246578609	pass
T2109198956_concoct_bins_bin.20		1.59e-08	1.34e-08	1.49072974376851	B	0.246793764826583	pass
T2109198956_metabat2_bins_bin.20		3.35e-08	2.29e-08	0.957530822007932	B	0.548813497248191	pass
T2109198957_concoct_bins_bin.11		3.78e-08	2.87e-08	1.40891247619241	B	0.397335497545385	pass
T2109198958_concoct_bins_bin.17		2.81e-08	2.14e-08	1.01805439271812	B	0.392959333819779	pass
T2109198958_concoct_bins_bin.23		1.05e-08	1.08e-08	0.477741358134795	B	-0.0406419844973461	pass
T2109198962_concoct_bins_bin.13		5.27e-08	7.94e-08	0.043190074138588	B	-0.591336045505743	pass
T2109198962_concoct_bins_bin.8		1.49e-08	1.2e-08	0.511391211775683	B	0.312277924853643	pass
T2109198963_concoct_bins_bin.6		1.27e-08	1.29e-08	0.130516791541062	B	-0.0225425686510883	pass
T2109198971_metabat2_bins_bin.13		6.21e-08	3.83e-08	1.72993368301788	B	0.697248876295524	pass
T2109198972_concoct_bins_bin.3		1.49e-08	3.53e-08	0.367002343445524	B	-1.24435585280902	pass
T2109198974_concoct_bins_bin.25		3.68e-08	2.78e-08	1.25203960294657	B	0.404620883333505	pass
T2109198974_concoct_bins_bin.57		1.91e-08	1e-07	1.38214230204523	B	-2.38835545662634	pass
T2109198976_metabat2_bins_bin.25		3.74e-08	2.88e-08	0.957530822007932	B	0.376969458445324	pass
T2109198977_concoct_bins_bin.32		4.61e-08	4.15e-08	0.759180734458356	B	0.151655414195051	pass
T2109198978_concoct_bins_bin.19		3.12e-08	1.07e-07	0.957530822007932	B	-1.77799286242626	pass
T2109198979_concoct_bins_bin.19		1.26e-06	1.84e-06	0.276039551721805	B	-0.546282032557096	pass
T2109198980_concoct_bins_bin.14		3.08e-08	2.49e-08	0.648832010094548	B	0.30678460862682	pass
T2109198981_concoct_bins_bin.39		1.61e-06	6.74e-07	1.39103784787984	B	1.25624019182012	pass
T2109198985_concoct_bins_bin.3		4.61e-08	3.45e-08	1.16875604126675	B	0.418170388763807	pass
T2109198994_concoct_bins_bin.38		9.66e-09	9.91e-09	0.472220666968904	B	-0.0368618683507152	pass
T2109198996_concoct_bins_bin.15		1.25e-08	1.81e-08	1.42689859606136	B	-0.534061602421118	pass
T2109198996_concoct_bins_bin.5		3.08e-08	2.44e-08	0.965001920813601	B	0.336049203132015	pass
T2109198997_metabat2_bins_bin.6		3.43e-08	2.42e-08	1.38214230204523	B	0.503201528898218	pass
T2109198999_concoct_bins_bin.0		1.35e-07	3.3e-08	1.26051940500591	B	2.03242147769238	pass
T2109198999_concoct_bins_bin.38		5.89e-08	3.27e-08	1.07243265260439	B	0.848976998332378	pass
T2109199002_concoct_bins_bin.29		1.14e-07	8.53e-08	0.732537975873902	B	0.418416177733814	pass
T2109199002_metabat2_bins_bin.9		3.46e-08	2.53e-08	1.32065179192452	B	0.451634652942414	pass
T2109199008_concoct_bins_bin.7		3.16e-08	2.37e-08	1.25203960294657	B	0.415037499278844	pass
T2109199008_maxbin2_bins_bin.14		2.72e-08	2.11e-08	1.6709168998565	B	0.366363652543154	pass
T2109199009_concoct_bins_bin.10		4.59e-08	3.35e-08	1.38214230204523	B	0.454333058068673	pass
T2109199010_concoct_bins_bin.6		3.55e-08	2.82e-08	1.13621117184382	B	0.332123861993251	pass
T2109199012_concoct_bins_bin.17		7.99e-09	1.17e-08	3.07427444246601	B	-0.55024112154279	pass
T2109199028_metabat2_bins_bin.8		5.03e-08	3.51e-08	1.21005406301475	B	0.519087369500966	pass
T2109199032_metabat2_bins_bin.9		6.09e-08	3.31e-08	0.31328802443837	B	0.879611011099115	pass
T2109199035_maxbin2_bins_bin.8		2.89e-08	9.09e-08	0.397535780744585	B	-1.65321080169343	pass
T2109199040_maxbin2_bins_bin.7		1.87e-07	8.41e-08	1.70029793350617	B	1.15286056451985	pass
T2109199045_concoct_bins_bin.6		3.65e-07	3.15e-08	0.382159361409981	B	3.53447273026746	pass
T2109199046_concoct_bins_bin.6		1.12e-08	2.24e-08	0.563566874922835	B	-1	pass
